,date,user,activity,timestamp,x-axis,y-axis,z-axis
59441,1970-01-02 12:17:18.000,19,Walking,130638001558000.0,-3.38,7.97,-0.57
59442,1970-01-02 12:17:18.500,19,Walking,130638521486000.0,-5.28,1.5,-1.14
59443,1970-01-02 12:17:19.000,19,Walking,130639041475000.0,-1.88,6.97,-1.08
59444,1970-01-02 12:17:19.500,19,Walking,130639521486000.0,0.34,4.06,-1.73
59445,1970-01-02 12:17:20.000,19,Walking,130640001680000.0,-6.02,7.97,0.38
59446,1970-01-02 12:17:20.500,19,Walking,130640521486000.0,-9.62,13.29,-1.99
59447,1970-01-02 12:17:21.000,19,Walking,130641001558000.0,-2.41,2.49,0.46
59448,1970-01-02 12:17:21.500,19,Walking,130641501680000.0,-0.65,15.13,-2.49
59449,1970-01-02 12:17:22.000,19,Walking,130642021486000.0,-3.68,6.7,-1.8
59450,1970-01-02 12:17:22.500,19,Walking,130642541597000.0,-1.65,12.26,-3.99
59451,1970-01-02 12:17:23.000,19,Walking,130643011598000.0,-3.06,8.08,-5.24
59452,1970-01-02 12:17:23.500,19,Walking,130643541475000.0,1.53,13.63,-1.65
59453,1970-01-02 12:17:24.000,19,Walking,130644021455000.0,-8.54,19.57,10.27
59454,1970-01-02 12:17:24.500,19,Walking,130644501558000.0,-3.26,10.8,-0.46
59455,1970-01-02 12:17:25.000,19,Walking,130645021455000.0,-5.09,4.86,4.99
59456,1970-01-02 12:17:25.500,19,Walking,130645501710000.0,-2.22,9.85,-0.95
59458,1970-01-02 12:17:26.500,19,Walking,130646502107000.0,-1.5,10.99,0.27
59459,1970-01-02 12:17:27.000,19,Walking,130647021608000.0,-3.64,-0.46,1.38
59460,1970-01-02 12:17:27.500,19,Walking,130647502168000.0,-1.18,9.96,-0.38
59461,1970-01-02 12:17:28.000,19,Walking,130648021608000.0,-4.4,-0.8,-2.76
59462,1970-01-02 12:17:28.500,19,Walking,130648502046000.0,-1.69,10.42,-0.04
59463,1970-01-02 12:17:29.000,19,Walking,130649021486000.0,-4.18,1.65,-0.23
59464,1970-01-02 12:17:29.500,19,Walking,130649501649000.0,-2.26,11.6,-1.73
59465,1970-01-02 12:17:30.000,19,Walking,130650021486000.0,-4.63,2.64,0.84
59466,1970-01-02 12:17:30.500,19,Walking,130650501833000.0,-1.92,11.3,-1.73
59467,1970-01-02 12:17:31.000,19,Walking,130651021608000.0,-5.43,0.23,-1.38
59468,1970-01-02 12:17:31.500,19,Walking,130651501558000.0,-2.68,11.41,5.01
59469,1970-01-02 12:17:32.000,19,Walking,130652021608000.0,-5.22,3.83,3.98
59470,1970-01-02 12:17:32.500,19,Walking,130652541505000.0,-0.95,14.14,1.38
59471,1970-01-02 12:17:33.000,19,Walking,130653021638000.0,-3.87,4.21,4.37
59472,1970-01-02 12:17:33.500,19,Walking,130653541505000.0,-2.96,12.72,0.19
59473,1970-01-02 12:17:34.000,19,Walking,130654021486000.0,-1.92,7.46,10.27
59474,1970-01-02 12:17:34.500,19,Walking,130654541505000.0,-2.41,14.63,-1.38
59475,1970-01-02 12:17:35.000,19,Walking,130655021516000.0,-1.73,11.99,15.36
59476,1970-01-02 12:17:35.500,19,Walking,130655541475000.0,-1.23,17.31,0.46
59477,1970-01-02 12:17:36.000,19,Walking,130656031587000.0,-1.76,12.87,14.52
59479,1970-01-02 12:17:37.000,19,Walking,130657031709000.0,-2.22,16.47,14.98
59480,1970-01-02 12:17:37.500,19,Walking,130657511476000.0,-3.57,11.14,0.5
59481,1970-01-02 12:17:38.000,19,Walking,130658031557000.0,-6.17,11.35,11.45
59482,1970-01-02 12:17:38.500,19,Walking,130658511476000.0,-2.34,10.31,-0.84
59483,1970-01-02 12:17:39.000,19,Walking,130659031618000.0,-4.52,2.72,-0.19
59484,1970-01-02 12:17:39.500,19,Walking,130659511476000.0,-2.96,9.58,-0.5
59485,1970-01-02 12:17:40.000,19,Walking,130660031740000.0,-3.99,0.04,-2.68
59486,1970-01-02 12:17:40.500,19,Walking,130660511476000.0,-2.41,7.67,-0.57
59487,1970-01-02 12:17:41.000,19,Walking,130661031618000.0,-4.21,-0.27,-2.72
59488,1970-01-02 12:17:41.500,19,Walking,130661511629000.0,-3.41,9.92,-0.99
59489,1970-01-02 12:17:42.000,19,Walking,130662031587000.0,-5.13,0.08,-1.42
59490,1970-01-02 12:17:42.500,19,Walking,130662511629000.0,-4.25,6.02,0.15
59491,1970-01-02 12:17:43.000,19,Walking,130663041689000.0,-3.68,1.57,-2.15
59492,1970-01-02 12:17:43.500,19,Walking,130663521516000.0,-1.95,4.79,0.04
59493,1970-01-02 12:17:44.000,19,Walking,130664041536000.0,-3.45,4.75,4.71
59494,1970-01-02 12:17:44.500,19,Walking,130664521608000.0,-9.53,12.37,-2.56
59495,1970-01-02 12:17:45.000,19,Walking,130665041505000.0,-6.09,4.86,-4.1
59496,1970-01-02 12:17:45.500,19,Walking,130665521608000.0,-4.52,6.47,-0.84
59497,1970-01-02 12:17:46.000,19,Walking,130666016298000.0,-9.51,12.37,-5.22
59498,1970-01-02 12:17:46.500,19,Walking,130666531618000.0,-3.11,6.89,-0.65
59500,1970-01-02 12:17:47.500,19,Walking,130667521608000.0,-3.21,5.52,-0.38
59501,1970-01-02 12:17:48.000,19,Walking,130668041627000.0,-6.66,2.64,-2.34
59502,1970-01-02 12:17:48.500,19,Walking,130668521486000.0,-4.44,7.89,-0.11
59503,1970-01-02 12:17:49.000,19,Walking,130669041627000.0,-3.57,2.72,-2.26
59504,1970-01-02 12:17:49.500,19,Walking,130669521516000.0,-4.79,9.19,0.04
59505,1970-01-02 12:17:50.000,19,Walking,130670041780000.0,-5.52,4.79,-1.99
59506,1970-01-02 12:17:50.500,19,Walking,130670531496000.0,-5.28,8.5,-1.33
59507,1970-01-02 12:17:51.000,19,Walking,130671011476000.0,-6.85,16.59,-0.53
59508,1970-01-02 12:17:51.500,19,Walking,130671531496000.0,-3.11,3.34,0.23
59509,1970-01-02 12:17:52.000,19,Walking,130672011446000.0,-4.75,13.48,-0.04
59510,1970-01-02 12:17:52.500,19,Walking,130672551332000.0,-2.6,2.15,-0.23
59511,1970-01-02 12:17:53.000,19,Walking,130673031496000.0,-2.64,13.87,-0.93
59512,1970-01-02 12:17:53.500,19,Walking,130673511446000.0,-7.06,12.49,-2.37
59513,1970-01-02 12:17:54.000,19,Walking,130674031435000.0,-0.57,11.37,-1.76
59514,1970-01-02 12:17:54.500,19,Walking,130674511507000.0,-6.59,13.48,-0.69
59515,1970-01-02 12:17:55.000,19,Walking,130675031587000.0,5.6,13.33,6.55
59516,1970-01-02 12:17:55.500,19,Walking,130675511629000.0,-7.5,8.2,-4.02
59517,1970-01-02 12:17:56.000,19,Walking,130676031587000.0,1.99,12.64,6.02
59518,1970-01-02 12:17:56.500,19,Walking,130676511507000.0,-8.05,9.89,1.53
59519,1970-01-02 12:17:57.000,19,Walking,130677031435000.0,0.8,13.87,5.09
59521,1970-01-02 12:17:58.000,19,Walking,130678031435000.0,-0.8,12.76,-3.38
59522,1970-01-02 12:17:58.500,19,Walking,130678511690000.0,-1.12,12.87,-3.72
59523,1970-01-02 12:17:59.000,19,Walking,130679021608000.0,0.72,16.89,2.3
59524,1970-01-02 12:17:59.500,19,Walking,130679541475000.0,-10.65,15.43,1.23
59525,1970-01-02 12:18:00.000,19,Walking,130680021486000.0,-1.69,14.06,0.34
59526,1970-01-02 12:18:00.500,19,Walking,130680541627000.0,-4.33,15.05,7.4
59527,1970-01-02 12:18:01.000,19,Walking,130681021638000.0,-3.64,10.95,-0.19
59528,1970-01-02 12:18:01.500,19,Walking,130681541658000.0,-4.18,7.46,7.31
59529,1970-01-02 12:18:02.000,19,Walking,130682021486000.0,-2.96,10.69,-0.65
59530,1970-01-02 12:18:02.500,19,Walking,130682541475000.0,-5.63,0.65,-1.46
59531,1970-01-02 12:18:03.000,19,Walking,130683034029000.0,-2.56,10.04,-0.5
59532,1970-01-02 12:18:03.500,19,Walking,130683511476000.0,-5.71,-0.5,-3.68
59533,1970-01-02 12:18:04.000,19,Walking,130684031465000.0,-3.06,10.69,-0.46
59534,1970-01-02 12:18:04.500,19,Walking,130684511629000.0,-6.05,0.72,-3.99
59535,1970-01-02 12:18:05.000,19,Walking,130685031618000.0,-2.96,10.12,-0.89
59536,1970-01-02 12:18:05.500,19,Walking,130685511507000.0,-4.94,-1.33,-2.64
59537,1970-01-02 12:18:06.000,19,Walking,130686036195000.0,-2.45,8.69,-0.69
59538,1970-01-02 12:18:06.500,19,Walking,130686511476000.0,-4.44,-1.12,-2.68
59539,1970-01-02 12:18:07.000,19,Walking,130687031343000.0,-2.64,9.53,-0.76
59540,1970-01-02 12:18:07.500,19,Walking,130687511598000.0,-7.82,-0.11,-4.06
59542,1970-01-02 12:18:08.500,19,Walking,130688511537000.0,-3.95,-0.42,-4.37
59543,1970-01-02 12:18:09.000,19,Walking,130689031587000.0,-3.02,11.88,-1.31
59544,1970-01-02 12:18:09.500,19,Walking,130689511507000.0,-5.86,-0.76,-4.37
59545,1970-01-02 12:18:10.000,19,Walking,130690031587000.0,-2.87,13.76,-1.12
59546,1970-01-02 12:18:10.500,19,Walking,130690511598000.0,-5.98,-1.14,-5.13
59547,1970-01-02 12:18:11.000,19,Walking,130691031465000.0,-2.56,10.61,-0.69
59548,1970-01-02 12:18:11.500,19,Walking,130691511507000.0,-5.28,-0.42,-3.87
59549,1970-01-02 12:18:12.000,19,Walking,130692031435000.0,-3.21,11.41,-0.95
59550,1970-01-02 12:18:12.500,19,Walking,130692511476000.0,-7.35,-0.42,-2.87
59551,1970-01-02 12:18:13.000,19,Walking,130693031618000.0,-2.22,9.43,-0.46
59552,1970-01-02 12:18:13.500,19,Walking,130693511659000.0,-5.18,-0.15,-1.14
59553,1970-01-02 12:18:14.000,19,Walking,130694031587000.0,-2.83,9.0,-0.99
59554,1970-01-02 12:18:14.500,19,Walking,130694511598000.0,-6.47,-1.76,-4.25
59555,1970-01-02 12:18:15.000,19,Walking,130695031465000.0,-3.99,9.85,-0.5
59556,1970-01-02 12:18:15.500,19,Walking,130695511476000.0,-4.33,-0.89,-1.08
59557,1970-01-02 12:18:16.000,19,Walking,130696031557000.0,-3.15,8.28,-0.04
59558,1970-01-02 12:18:16.500,19,Walking,130696511659000.0,-5.22,-1.73,1.33
59559,1970-01-02 12:18:17.000,19,Walking,130697041627000.0,-4.44,8.08,-1.12
59560,1970-01-02 12:18:17.500,19,Walking,130697521608000.0,-3.49,-0.84,-1.88
59561,1970-01-02 12:18:18.000,19,Walking,130698041475000.0,-2.03,8.08,-0.95
59563,1970-01-02 12:18:19.000,19,Walking,130699011598000.0,-2.64,2.96,0.27
59564,1970-01-02 12:18:19.500,19,Walking,130699531618000.0,-3.3,-1.31,2.37
59565,1970-01-02 12:18:20.000,19,Walking,130700011446000.0,-3.53,3.83,-0.15
59566,1970-01-02 12:18:20.500,19,Walking,130700531618000.0,-4.63,3.15,-4.4
59567,1970-01-02 12:18:21.000,19,Walking,130701011476000.0,-1.65,3.99,-0.08
59568,1970-01-02 12:18:21.500,19,Walking,130701581453000.0,-3.79,-0.95,-3.79
59569,1970-01-02 12:18:22.000,19,Walking,130702021486000.0,-2.03,5.05,-0.08
59570,1970-01-02 12:18:22.500,19,Walking,130702541444000.0,-5.33,0.23,-2.91
59571,1970-01-02 12:18:23.000,19,Walking,130703021486000.0,-2.56,5.18,0.15
59572,1970-01-02 12:18:23.500,19,Walking,130703501497000.0,-5.43,5.28,-3.17
59573,1970-01-02 12:18:24.000,19,Walking,130704021486000.0,-1.42,3.99,0.04
59574,1970-01-02 12:18:24.500,19,Walking,130704501649000.0,-4.63,4.14,-2.34
59575,1970-01-02 12:18:25.000,19,Walking,130705021486000.0,-3.72,7.21,0.42
59576,1970-01-02 12:18:25.500,19,Walking,130705501649000.0,-8.35,11.92,-3.26
59577,1970-01-02 12:18:26.000,19,Walking,130706021486000.0,-4.02,10.46,-1.12
59578,1970-01-02 12:18:26.500,19,Walking,130706501649000.0,-9.89,13.44,-3.3
59579,1970-01-02 12:18:27.000,19,Walking,130707021516000.0,-5.48,8.35,-0.34
59580,1970-01-02 12:18:27.500,19,Walking,130707501649000.0,-9.23,16.36,-2.37
59581,1970-01-02 12:18:28.000,19,Walking,130708021608000.0,-6.66,10.5,-1.61
59582,1970-01-02 12:18:28.500,19,Walking,130708501497000.0,-8.31,16.97,1.08
59584,1970-01-02 12:18:29.500,19,Walking,130709501527000.0,-3.95,13.95,-1.54
59585,1970-01-02 12:18:30.000,19,Walking,130710021486000.0,-8.58,9.92,-0.61
59586,1970-01-02 12:18:30.500,19,Walking,130710541475000.0,-2.79,12.22,-1.04
59587,1970-01-02 12:18:31.000,19,Walking,130711021486000.0,-9.58,11.92,-4.48
59588,1970-01-02 12:18:31.500,19,Walking,130711501527000.0,1.73,17.27,4.9
59589,1970-01-02 12:18:32.000,19,Walking,130712021486000.0,-9.96,11.22,-4.99
59590,1970-01-02 12:18:32.500,19,Walking,130712541475000.0,0.91,10.61,-0.34
59591,1970-01-02 12:18:33.000,19,Walking,130713021638000.0,-5.94,8.58,1.53
59592,1970-01-02 12:18:33.500,19,Walking,130713501527000.0,-1.88,16.4,2.68
59593,1970-01-02 12:18:34.000,19,Walking,130714021608000.0,-9.89,14.56,1.38
59594,1970-01-02 12:18:34.500,19,Walking,130714531587000.0,-2.34,15.02,-3.15
59595,1970-01-02 12:18:35.000,19,Walking,130715011476000.0,-8.62,19.5,12.87
59596,1970-01-02 12:18:35.500,19,Walking,130715531496000.0,-2.64,15.05,1.5
59597,1970-01-02 12:18:36.000,19,Walking,130716011446000.0,-6.93,17.39,14.94
59598,1970-01-02 12:18:36.500,19,Walking,130716501619000.0,-3.79,10.88,0.8
59599,1970-01-02 12:18:37.000,19,Walking,130717021486000.0,-3.49,4.99,5.28
59600,1970-01-02 12:18:37.500,19,Walking,130717501619000.0,-3.64,10.95,-0.72
59601,1970-01-02 12:18:38.000,19,Walking,130718021608000.0,-5.63,0.95,-2.18
59602,1970-01-02 12:18:38.500,19,Walking,130718501741000.0,-2.34,10.34,-0.99
59603,1970-01-02 12:18:39.000,19,Walking,130719021516000.0,-5.56,-0.38,-2.41
59605,1970-01-02 12:18:40.000,19,Walking,130720021608000.0,-4.14,0.31,-1.33
59606,1970-01-02 12:18:40.500,19,Walking,130720501619000.0,-2.83,4.75,0.0
59607,1970-01-02 12:18:41.000,19,Walking,130721021486000.0,-3.53,1.14,-1.73
59608,1970-01-02 12:18:41.500,19,Walking,130721501619000.0,-6.89,10.92,0.15
59609,1970-01-02 12:18:42.000,19,Walking,130722021516000.0,-5.24,2.98,-2.49
59610,1970-01-02 12:18:42.500,19,Walking,130722541505000.0,-2.96,6.51,-0.08
59611,1970-01-02 12:18:43.000,19,Walking,130723021486000.0,-4.86,3.95,-2.64
59612,1970-01-02 12:18:43.500,19,Walking,130723531496000.0,-5.09,8.89,-0.15
59613,1970-01-02 12:18:44.000,19,Walking,130724011598000.0,-9.23,11.8,-2.37
59614,1970-01-02 12:18:44.500,19,Walking,130724531374000.0,-4.75,5.6,-2.22
59615,1970-01-02 12:18:45.000,19,Walking,130725011476000.0,-7.63,17.27,1.57
59616,1970-01-02 12:18:45.500,19,Walking,130725531465000.0,-3.3,3.26,2.22
59617,1970-01-02 12:18:46.000,19,Walking,130726021486000.0,-5.01,16.55,-2.26
59618,1970-01-02 12:18:46.500,19,Walking,130726501649000.0,-6.7,10.61,-4.52
59619,1970-01-02 12:18:47.000,19,Walking,130727021486000.0,0.5,11.54,4.18
59620,1970-01-02 12:18:47.500,19,Walking,130727501772000.0,-1.23,10.27,-6.05
59621,1970-01-02 12:18:48.000,19,Walking,130728001649000.0,-2.56,14.86,2.14
59622,1970-01-02 12:18:48.500,19,Walking,130728531618000.0,-3.53,10.73,-0.84
59623,1970-01-02 12:18:49.000,19,Walking,130729011476000.0,-2.96,13.44,0.5
59624,1970-01-02 12:18:49.500,19,Walking,130729531587000.0,-3.49,16.04,1.27
59626,1970-01-02 12:18:50.500,19,Walking,130730531618000.0,-12.03,17.35,14.94
59627,1970-01-02 12:18:51.000,19,Walking,130731011446000.0,-3.64,9.66,-0.31
59628,1970-01-02 12:18:51.500,19,Walking,130731531465000.0,-4.9,4.4,3.17
59629,1970-01-02 12:18:52.000,19,Walking,130732011598000.0,-3.06,10.27,-0.95
59630,1970-01-02 12:18:52.500,19,Walking,130732531465000.0,-5.18,-1.23,-3.38
59631,1970-01-02 12:18:53.000,19,Walking,130733011476000.0,-3.34,7.4,-0.11
59632,1970-01-02 12:18:53.500,19,Walking,130733531465000.0,-6.17,1.04,-2.76
59633,1970-01-02 12:18:54.000,19,Walking,130734011446000.0,-1.92,5.71,-0.23
59634,1970-01-02 12:18:54.500,19,Walking,130734531587000.0,-4.06,0.0,-3.02
59635,1970-01-02 12:18:55.000,19,Walking,130735011476000.0,-3.06,4.86,0.15
59636,1970-01-02 12:18:55.500,19,Walking,130735531465000.0,-5.48,4.1,-1.65
59637,1970-01-02 12:18:56.000,19,Walking,130736011446000.0,-4.6,8.35,-0.08
59638,1970-01-02 12:18:56.500,19,Walking,130736531587000.0,-6.85,6.97,-1.73
59639,1970-01-02 12:18:57.000,19,Walking,130737011598000.0,-4.37,8.62,-0.34
59640,1970-01-02 12:18:57.500,19,Walking,130737531465000.0,-9.51,14.86,-1.69
59641,1970-01-02 12:18:58.000,19,Walking,130738014436000.0,-4.82,5.33,-0.38
59642,1970-01-02 12:18:58.500,19,Walking,130738581911000.0,-8.92,12.72,-1.33
59643,1970-01-02 12:18:59.000,19,Walking,130739021486000.0,-7.01,5.94,4.67
59644,1970-01-02 12:18:59.500,19,Walking,130739501649000.0,1.88,12.03,-1.57
59645,1970-01-02 12:19:00.000,19,Walking,130740021486000.0,-9.92,12.98,-1.08
59647,1970-01-02 12:19:01.000,19,Walking,130741021516000.0,0.95,13.06,0.8
59648,1970-01-02 12:19:01.500,19,Walking,130741501527000.0,-2.76,14.06,3.21
59649,1970-01-02 12:19:02.000,19,Walking,130742021486000.0,-7.93,16.82,1.12
59650,1970-01-02 12:19:02.500,19,Walking,130742501619000.0,-3.11,13.91,-0.84
59651,1970-01-02 12:19:03.000,19,Walking,130743021669000.0,-6.17,15.79,18.12
59652,1970-01-02 12:19:03.500,19,Walking,130743501802000.0,-3.3,13.57,-0.65
59653,1970-01-02 12:19:04.000,19,Walking,130744021577000.0,-10.5,18.89,11.14
59654,1970-01-02 12:19:04.500,19,Walking,130744501649000.0,-2.76,16.13,-1.18
59655,1970-01-02 12:19:05.000,19,Walking,130745021730000.0,-16.13,12.64,7.16
59656,1970-01-02 12:19:05.500,19,Walking,130745501405000.0,-2.03,18.09,2.18
59657,1970-01-02 12:19:06.000,19,Walking,130746031587000.0,-11.8,10.0,-3.6
59658,1970-01-02 12:19:06.500,19,Walking,130746511659000.0,4.48,18.54,12.07
59659,1970-01-02 12:19:07.000,19,Walking,130747031557000.0,-11.5,13.18,-5.05
59660,1970-01-02 12:19:07.500,19,Walking,130747511476000.0,1.31,19.7,1.73
59661,1970-01-02 12:19:08.000,19,Walking,130748032503000.0,-11.35,17.31,-7.44
59662,1970-01-02 12:19:08.500,19,Walking,130748511751000.0,2.79,15.98,4.71
59663,1970-01-02 12:19:09.000,19,Walking,130749031465000.0,-11.22,10.61,-4.37
59664,1970-01-02 12:19:09.500,19,Walking,130749511598000.0,0.23,16.7,3.79
59665,1970-01-02 12:19:10.000,19,Walking,130750031587000.0,-13.57,11.54,-4.99
59666,1970-01-02 12:19:10.500,19,Walking,130750511598000.0,2.68,15.75,7.35
59668,1970-01-02 12:19:11.500,19,Walking,130751531496000.0,3.34,13.63,0.61
59669,1970-01-02 12:19:12.000,19,Walking,130752011598000.0,-12.76,8.73,-4.56
59670,1970-01-02 12:19:12.500,19,Walking,130752531618000.0,-3.21,12.37,-3.21
59671,1970-01-02 12:19:13.000,19,Walking,130753011629000.0,-10.61,11.56,-7.08
59672,1970-01-02 12:19:13.500,19,Walking,130753531587000.0,-1.8,10.69,-3.17
59673,1970-01-02 12:19:14.000,19,Walking,130754021486000.0,-6.44,6.44,-6.36
59674,1970-01-02 12:19:14.500,19,Walking,130754501497000.0,1.76,11.56,-1.08
59675,1970-01-02 12:19:15.000,19,Walking,130755021516000.0,-4.86,4.56,-2.79
59676,1970-01-02 12:19:15.500,19,Walking,130755501497000.0,1.53,13.53,1.08
59677,1970-01-02 12:19:16.000,19,Walking,130756021486000.0,-7.01,7.93,-6.66
59678,1970-01-02 12:19:16.500,19,Walking,130756541597000.0,-2.6,14.75,-1.42
59679,1970-01-02 12:19:17.000,19,Walking,130757021638000.0,-9.3,14.79,-4.48
59680,1970-01-02 12:19:17.500,19,Walking,130757541627000.0,-0.61,11.22,-2.56
59681,1970-01-02 12:19:18.000,19,Walking,130758021608000.0,-9.23,17.67,5.41
59682,1970-01-02 12:19:18.500,19,Walking,130758501619000.0,-1.61,19.27,5.67
59683,1970-01-02 12:19:19.000,19,Walking,130759021486000.0,-3.53,11.69,-0.27
59684,1970-01-02 12:19:19.500,19,Walking,130759541597000.0,1.31,15.98,6.47
59685,1970-01-02 12:19:20.000,19,Walking,130760031251000.0,-8.85,5.98,2.49
59686,1970-01-02 12:19:20.500,19,Walking,130760511629000.0,-8.85,11.26,4.9
59687,1970-01-02 12:19:21.000,19,Walking,130761031648000.0,-17.5,16.25,16.97
59690,1970-01-02 12:21:56.000,19,Upstairs,130916491457000.0,-8.24,13.91,-2.53
59691,1970-01-02 12:21:56.500,19,Upstairs,130916571474000.0,-5.86,13.21,4.29
59692,1970-01-02 12:21:57.000,19,Upstairs,130917011446000.0,-3.91,0.57,-0.11
59693,1970-01-02 12:21:57.500,19,Upstairs,130917571443000.0,1.57,6.44,-0.69
59694,1970-01-02 12:21:58.000,19,Upstairs,130918021699000.0,-16.63,17.05,-5.05
59695,1970-01-02 12:21:58.500,19,Upstairs,130918501497000.0,-14.71,14.82,1.12
59696,1970-01-02 12:21:59.000,19,Upstairs,130919021516000.0,-2.3,12.03,3.45
59697,1970-01-02 12:21:59.500,19,Upstairs,130919501649000.0,-0.69,-0.89,-0.38
59698,1970-01-02 12:22:00.000,19,Upstairs,130920021516000.0,-10.57,16.32,1.31
59699,1970-01-02 12:22:00.500,19,Upstairs,130920501497000.0,-17.54,15.32,4.21
59700,1970-01-02 12:22:01.000,19,Upstairs,130921021516000.0,-6.24,-0.08,-1.8
59701,1970-01-02 12:22:01.500,19,Upstairs,130921501649000.0,-5.09,2.96,0.3
59702,1970-01-02 12:22:02.000,19,Upstairs,130922021455000.0,-7.27,-1.04,-2.3
59703,1970-01-02 12:22:02.500,19,Upstairs,130922501466000.0,-7.08,4.21,-0.93
59704,1970-01-02 12:22:03.000,19,Upstairs,130923021486000.0,-12.34,10.73,-3.38
59705,1970-01-02 12:22:03.500,19,Upstairs,130923501466000.0,-7.4,10.53,5.56
59706,1970-01-02 12:22:04.000,19,Upstairs,130924072816000.0,0.3,-0.72,-0.27
59707,1970-01-02 12:22:04.500,19,Upstairs,130924511476000.0,1.65,3.95,-0.04
59708,1970-01-02 12:22:05.000,19,Upstairs,130925001710000.0,-19.23,4.6,-3.99
59709,1970-01-02 12:22:05.500,19,Upstairs,130925521486000.0,-14.52,1.92,0.8
59711,1970-01-02 12:22:06.500,19,Upstairs,130926571565000.0,0.72,-0.42,-0.38
59712,1970-01-02 12:22:07.000,19,Upstairs,130927011446000.0,-0.19,3.83,0.23
59713,1970-01-02 12:22:07.500,19,Upstairs,130927571535000.0,-9.51,2.76,1.73
59714,1970-01-02 12:22:08.000,19,Upstairs,130928011568000.0,-17.01,3.02,-3.99
59715,1970-01-02 12:22:08.500,19,Upstairs,130928571413000.0,-15.55,-0.53,-0.31
59716,1970-01-02 12:22:09.000,19,Upstairs,130929011629000.0,-14.56,0.8,-4.29
59717,1970-01-02 12:22:09.500,19,Upstairs,130929571413000.0,-10.73,0.57,0.5
59718,1970-01-02 12:22:10.000,19,Upstairs,130930011415000.0,-10.46,-5.6,2.37
59719,1970-01-02 12:22:10.500,19,Upstairs,130930571565000.0,-4.86,0.76,0.42
59720,1970-01-02 12:22:11.000,19,Upstairs,130931011446000.0,-8.12,-1.99,-4.29
59721,1970-01-02 12:22:11.500,19,Upstairs,130931571443000.0,-6.7,1.61,0.08
59722,1970-01-02 12:22:12.000,19,Upstairs,130932011446000.0,-7.21,1.04,-1.38
59723,1970-01-02 12:22:12.500,19,Upstairs,130932571443000.0,-11.96,3.99,-2.98
59724,1970-01-02 12:22:13.000,19,Upstairs,130933011446000.0,-3.49,-3.53,-1.57
59725,1970-01-02 12:22:13.500,19,Upstairs,130933512514000.0,-11.3,5.05,-2.64
59726,1970-01-02 12:22:14.000,19,Upstairs,130934071443000.0,-5.41,1.65,2.56
59727,1970-01-02 12:22:14.500,19,Upstairs,130934511507000.0,-4.99,1.12,-0.31
59728,1970-01-02 12:22:15.000,19,Upstairs,130935071413000.0,-4.29,-4.9,-1.23
59729,1970-01-02 12:22:15.500,19,Upstairs,130935591402000.0,-6.21,-0.72,-0.69
59730,1970-01-02 12:22:16.000,19,Upstairs,130936071413000.0,-10.95,-3.06,-5.18
59732,1970-01-02 12:22:17.000,19,Upstairs,130937071535000.0,-7.63,0.23,-1.84
59733,1970-01-02 12:22:17.500,19,Upstairs,130937511568000.0,-3.79,0.72,-0.65
59734,1970-01-02 12:22:18.000,19,Upstairs,130938021486000.0,-11.11,0.93,-1.46
59735,1970-01-02 12:22:18.500,19,Upstairs,130938501497000.0,-4.14,2.07,0.95
59736,1970-01-02 12:22:19.000,19,Upstairs,130939021455000.0,-7.93,-1.27,-1.95
59737,1970-01-02 12:22:19.500,19,Upstairs,130939501497000.0,-8.89,0.27,-1.23
59738,1970-01-02 12:22:20.000,19,Upstairs,130940021486000.0,-8.35,-2.07,0.23
59739,1970-01-02 12:22:20.500,19,Upstairs,130940501527000.0,-5.67,2.49,0.65
59740,1970-01-02 12:22:21.000,19,Upstairs,130941021516000.0,-6.32,-1.42,-0.53
59741,1970-01-02 12:22:21.500,19,Upstairs,130941501497000.0,-8.62,4.14,-0.69
59742,1970-01-02 12:22:22.000,19,Upstairs,130942021486000.0,-7.7,-1.76,-0.53
59743,1970-01-02 12:22:22.500,19,Upstairs,130942581331000.0,-8.2,-1.27,-0.08
59744,1970-01-02 12:22:23.000,19,Upstairs,130943021486000.0,-15.7,-0.27,-5.37
59745,1970-01-02 12:22:23.500,19,Upstairs,130943501497000.0,-16.78,-0.8,-2.26
59746,1970-01-02 12:22:24.000,19,Upstairs,130944021608000.0,-11.54,1.61,-4.06
59747,1970-01-02 12:22:24.500,19,Upstairs,130944521608000.0,-10.57,5.28,-0.72
59748,1970-01-02 12:22:25.000,19,Upstairs,130945002016000.0,-16.28,3.3,1.5
59749,1970-01-02 12:22:25.500,19,Upstairs,130945521608000.0,-17.16,4.14,-0.42
59750,1970-01-02 12:22:26.000,19,Upstairs,130946001710000.0,-14.37,1.69,3.68
59751,1970-01-02 12:22:26.500,19,Upstairs,130946521455000.0,-10.73,10.53,-2.3
59753,1970-01-02 12:22:27.500,19,Upstairs,130947521486000.0,-11.6,5.09,-0.46
59754,1970-01-02 12:22:28.000,19,Upstairs,130948021608000.0,-9.53,-0.95,-6.32
59755,1970-01-02 12:22:28.500,19,Upstairs,130948501710000.0,-12.07,4.71,-1.33
59756,1970-01-02 12:22:29.000,19,Upstairs,130949002016000.0,-14.25,3.68,-1.73
59757,1970-01-02 12:22:29.500,19,Upstairs,130949521516000.0,-17.39,-1.92,6.63
59758,1970-01-02 12:22:30.000,19,Upstairs,130950001619000.0,-11.5,-0.11,0.42
